"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"16941","3","2761",2017-11-17,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,2554803-05-05
"16942","86","789",2017-07-06,TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2503707-06-05
"16943","13","60",2017-06-13,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"16944","63","1814",2017-11-09,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"16945","85","2750",2017-07-28,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2627425-10-11
"16946","9","2024",2017-07-13,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,3818007-12-04
"16947","20","1027",2017-01-18,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3487303-10-21
"16948","87","1902",2017-01-08,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,2503707-06-05
"16949","39","1514",2017-05-04,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"16950","51","1952",2017-10-15,FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,1821009-03-21
"16951","54","3050",2017-04-21,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"16952","91","2332",2017-06-02,FALSE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3022709-06-17
"16953","67","173",2017-09-01,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,2861851-12-12
"16954","63","3290",2017-06-07,FALSE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,1890319-11-19
"16955","10","829",2017-09-11,FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,1861223-08-06
"16956","0","1877",2017-02-26,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,3574119-07-20
"16957","34","2836",2017-01-05,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"16958","35","75",2017-06-16,FALSE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"16959","57","1328",2017-12-21,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,3929425-05-29
"16960","90","3332",2017-03-29,TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,3056536-11-05
"16961","55","2076",2017-09-10,FALSE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2134917-12-03
"16962","56","2707",2017-11-17,FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,2023500-06-10
"16963","7","417",2017-02-22,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"16964","36","1000",2017-02-19,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,2245152-08-18
"16965","38","1006",2017-10-18,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,2587211-05-26
"16966","49","1314",2017-12-03,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"16967","75","1477",2017-12-11,FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,3870286-08-13
"16968","62","3088",2017-08-03,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3512615-03-17
"16969","6","1442",2017-11-07,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"16970","2","1315",2017-01-19,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3818007-12-04
"16971","1","1607",2017-01-07,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"16972","17","1546",2017-10-22,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"16973","5","2064",2017-04-21,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3818007-12-04
"16974","0","2798",2017-05-29,TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,3280081-06-23
"16975","50","2806",2017-10-20,FALSE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,1821009-03-21
"16976","100","2159",2017-04-14,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,3387240-12-19
"16977","6","2731",2017-03-01,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3003548-06-28
"16978","99","789",2017-02-16,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,1845847-07-06
"16979","27","3330",2017-12-08,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,4053380-04-24
"16980","8","2449",2017-02-16,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"16981","61","1169",2017-03-20,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,2503943-12-25
"16982","57","303",2017-04-06,FALSE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,2503943-12-25
"16983","14","2226",2017-04-20,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2904195-04-27
"16984","34","1740",2017-10-05,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2245152-08-18
"16985","57","1170",2017-08-06,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,3929425-05-29
"16986","28","353",2017-01-25,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,2322269-08-12
"16987","23","1625",2017-02-13,FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,2344032-09-08
"16988","0","1637",2017-03-13,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"16989","19","781",2017-06-22,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"16990","37","1329",2017-06-07,TRUE,"Approved","OHM Cycles","Standard","low","medium",1793.43,248.82,2554803-05-05
"16991","40","2281",2017-04-06,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2036510-12-22
"16992","47","3241",2017-02-01,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3667322-04-14
"16993","26","3383",2017-02-05,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,1969802-06-02
"16994","17","292",2017-03-03,TRUE,"Approved","Solex","Standard","high","medium",1024.66,614.8,3984306-03-17
"16995","12","1342",2017-10-17,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,3106449-12-26
"16996","98","2313",2017-01-06,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"16997","35","600",2017-06-07,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2554803-05-05
"16998","14","210",2017-05-13,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2833465-04-29
"16999","0","385",2017-03-17,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2863980-12-10
"17000","72","1453",2017-09-04,TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"17001","73","1682",2017-04-09,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,3546442-08-05
"17002","64","22",2017-01-06,TRUE,"Cancelled","Trek Bicycles","Standard","medium","large",1469.44,596.55,3663300-11-05
"17003","28","2894",2017-07-03,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,1890319-11-19
"17004","1","1959",2017-04-10,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,1889610-03-20
"17005","78","1809",2017-07-25,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,3942199-05-21
"17006","58","1155",2017-07-10,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3663300-11-05
"17007","3","1876",2017-02-08,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3145718-02-22
"17008","5","2293",2017-10-01,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"17009","33","1758",2017-01-09,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,3119933-08-19
"17010","43","3300",2017-07-09,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"17011","54","2061",2017-03-27,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"17012","35","2275",2017-01-23,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"17013","41","3183",2017-06-25,FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,2365322-08-27
"17014","6","1400",2017-04-03,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3249565-11-11
"17015","75","3057",2017-10-26,TRUE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,3145718-02-22
"17016","91","1794",2017-01-25,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"17017","26","1918",2017-09-11,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"17018","23","2023",2017-06-21,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2503707-06-05
"17019","94","3333",2017-06-22,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,2942990-05-14
"17020","53","2590",2017-01-18,TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,4056692-02-01
"17021","0","2250",2017-05-23,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3186405-08-19
"17022","18","1743",2017-02-25,FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,2035328-03-13
"17023","0","2171",2017-03-30,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,2035328-03-13
"17024","25","380",2017-07-18,FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"17025","16","318",2017-12-21,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,3487303-10-21
"17026","59","407",2017-01-16,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2854045-08-16
"17027","16","2226",2017-01-22,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"17028","14","634",2017-05-20,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2904195-04-27
"17029","51","3431",2017-12-02,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"17030","24","2874",2017-05-24,FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,3574119-07-20
"17031","99","1588",2017-05-30,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,2758004-03-24
"17032","9","642",2017-05-27,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"17033","50","3074",2017-01-31,FALSE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2758004-03-24
"17034","12","372",2017-04-29,TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2904195-04-27
"17035","5","1952",2017-07-08,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,1889610-03-20
"17036","17","1947",2017-11-25,FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,3387240-12-19
"17037","12","1672",2017-04-19,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,3387240-12-19
"17038","64","2498",2017-05-17,TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3599904-01-24
"17039","99","1696",2017-10-30,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3176943-06-05
"17040","90","1587",2017-10-14,TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,2833465-04-29
"17041","0","748",2017-02-11,TRUE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"17042","4","1485",2017-12-26,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,1889610-03-20
"17043","72","1164",2017-07-30,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,3546442-08-05
"17044","9","2513",2017-07-25,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"17045","49","1503",2017-04-12,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,2400096-04-05
"17046","10","1380",2017-06-06,FALSE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3818007-12-04
"17047","100","3093",2017-05-10,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,3387240-12-19
"17048","38","2772",2017-01-18,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3119933-08-19
"17049","75","2890",2017-08-26,TRUE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,2912474-10-01
"17050","2","1914",2017-11-24,TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"17051","12","614",2017-09-20,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2993613-03-04
"17052","38","647",2017-07-02,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3395520-05-26
"17053","2","2680",2017-08-03,FALSE,"Cancelled","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"17054","0","2283",2017-11-30,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"17055","43","1285",2017-02-26,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3280081-06-23
"17056","62","1029",2017-01-29,FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,2030123-12-26
"17057","81","983",2017-09-17,TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"17058","45","1781",2017-07-18,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"17059","96","1166",2017-12-16,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2833465-04-29
"17060","52","3192",2017-01-31,TRUE,"Approved","Solex","Road","medium","large",1777.8,820.78,1867374-01-11
"17061","84","2517",2017-03-07,NA,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,2390634-01-21
"17062","47","1740",2017-10-22,TRUE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3654311-10-02
"17063","21","2675",2017-09-26,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,1890319-11-19
"17064","29","3048",2017-08-16,FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"17065","49","2140",2017-05-17,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"17066","38","479",2017-05-27,FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3119933-08-19
"17067","6","3382",2017-06-12,TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,1890319-11-19
"17068","57","3006",2017-01-18,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,2036510-12-22
"17069","19","613",2017-09-01,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"17070","27","2689",2017-04-25,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2548416-05-08
"17071","14","1241",2017-03-23,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2134917-12-03
"17072","0","1637",2017-05-06,NA,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"17073","9","3176",2017-12-06,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"17074","2","249",2017-07-13,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"17075","0","2476",2017-11-16,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"17076","96","393",2017-02-16,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2127821-04-08
"17077","19","3196",2017-08-03,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"17078","50","620",2017-08-08,FALSE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,3395520-05-26
"17079","46","1775",2017-06-20,TRUE,"Cancelled","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"17080","66","263",2017-02-10,TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"17081","48","2985",2017-03-13,TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,2863980-12-10
"17082","13","3181",2017-04-03,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3561818-09-06
"17083","48","1581",2017-04-08,TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"17084","69","2476",2017-12-09,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3546442-08-05
"17085","43","2793",2017-04-21,NA,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3280081-06-23
"17086","59","2206",2017-11-02,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"17087","82","258",2017-05-01,FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"17088","0","2098",2017-02-28,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"17089","41","343",2017-04-20,TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,2365322-08-27
"17090","19","947",2017-09-27,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"17091","68","1171",2017-07-10,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,2036510-12-22
"17092","74","2005",2017-03-22,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3852781-07-14
"17093","45","1125",2017-11-10,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"17094","95","2924",2017-03-08,TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2833465-04-29
"17095","22","664",2017-09-06,TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"17096","16","579",2017-06-28,TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"17097","0","2359",2017-06-19,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,1890319-11-19
"17098","92","1246",2017-09-06,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,1821009-03-21
"17099","84","2622",2017-07-08,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"17100","67","483",2017-11-05,FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"17101","65","1890",2017-10-09,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"17102","89","2724",2017-05-05,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"17103","8","3204",2017-10-22,TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,2912711-04-23
"17104","89","2112",2017-11-08,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2556222-09-03
"17105","93","1558",2017-03-27,TRUE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,1889610-03-20
"17106","4","3026",2017-06-17,NA,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3818007-12-04
"17107","45","627",2017-08-23,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"17108","94","3304",2017-04-02,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,3754847-09-11
"17109","50","3094",2017-02-07,TRUE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2900646-12-29
"17110","35","237",2017-04-16,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3003548-06-28
"17111","70","2379",2017-08-05,FALSE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,4056692-02-01
"17112","6","3476",2017-07-17,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"17113","73","577",2017-08-23,FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2340484-05-11
"17114","81","261",2017-04-28,FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"17115","54","913",2017-04-20,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3395520-05-26
"17116","61","3003",2017-08-18,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,2030123-12-26
"17117","89","2468",2017-07-24,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"17118","54","2223",2017-10-31,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3395520-05-26
"17119","27","1596",2017-08-17,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2587211-05-26
"17120","10","3465",2017-06-21,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"17121","92","313",2017-11-05,TRUE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,1845847-07-06
"17122","63","374",2017-08-10,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,3923038-06-02
"17123","0","3326",2017-07-18,FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,3176943-06-05
"17124","89","1997",2017-03-08,FALSE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2014984-06-14
"17125","93","915",2017-04-13,FALSE,"Cancelled","WeareA2B","Standard","medium","medium",1065.03,230.09,2666457-05-18
"17126","12","2473",2017-02-23,TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,3733794-04-14
"17127","3","402",2017-01-29,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3691687-06-19
"17128","89","2637",2017-03-08,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2854045-08-16
"17129","91","2038",2017-07-23,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,3997080-03-08
"17130","0","1543",2017-10-17,FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17131","95","2658",2017-11-24,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,1845847-07-06
"17132","43","1893",2017-06-14,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"17133","91","741",2017-04-10,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"17134","28","1823",2017-06-07,TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"17135","49","17",2017-12-30,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,2400096-04-05
"17136","49","563",2017-04-10,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,1821009-03-21
"17137","2","1952",2017-03-18,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3569151-11-22
"17138","50","2448",2017-05-10,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2785681-03-07
"17139","90","1196",2017-04-03,TRUE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,3056536-11-05
"17140","1","1922",2017-01-12,TRUE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,2340484-05-11
"17141","4","2020",2017-11-17,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3078063-05-14
"17142","51","2230",2017-04-04,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"17143","80","2268",2017-04-07,FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,2340484-05-11
"17144","66","2772",2017-04-25,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,1967673-06-02
"17145","29","3351",2017-02-17,FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"17146","10","645",2017-06-11,FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"17147","4","2066",2017-05-27,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,1967673-06-02
"17148","66","2972",2017-11-04,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"17149","59","1971",2017-01-08,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,3530829-12-14
"17150","0","1091",2017-04-06,TRUE,"Approved",NA,NA,NA,NA,156.56,NA,NA
"17151","0","2584",2017-05-25,FALSE,"Approved","Norco Bicycles","Standard","low","medium",363.01,290.41,3056536-11-05
"17152","1","3353",2017-11-30,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"17153","39","740",2017-08-14,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"17154","86","1198",2017-03-13,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"17155","54","760",2017-10-29,FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,2400096-04-05
"17156","36","1461",2017-04-17,FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,3119933-08-19
"17157","17","1870",2017-04-09,FALSE,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"17158","27","3339",2017-03-07,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2548416-05-08
"17159","73","3215",2017-10-25,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,3852781-07-14
"17160","78","2183",2017-03-10,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,1861223-08-06
"17161","0","2228",2017-05-13,FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17162","56","43",2017-02-07,TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,2400096-04-05
"17163","13","1194",2017-06-01,FALSE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"17164","27","298",2017-11-15,NA,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"17165","1","3152",2017-04-05,FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,3145718-02-22
"17166","44","692",2017-03-17,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"17167","4","1505",2017-01-16,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,2871077-08-06
"17168","3","655",2017-04-09,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3574592-08-28
"17169","0","2384",2017-04-08,TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2127821-04-08
"17170","70","3453",2017-10-19,FALSE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,3913576-03-18
"17171","82","3401",2017-09-15,FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,2390634-01-21
"17172","67","313",2017-12-13,FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,1967673-06-02
"17173","23","1659",2017-10-05,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2014984-06-14
"17174","38","118",2017-03-28,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3691687-06-19
"17175","94","2633",2017-12-15,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,2942990-05-14
"17176","0","2286",2017-11-11,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3186405-08-19
